"date","steps","floors","rest_hr","exercise_minutes","stand_minutes","walk_hr","run_start_time","run_distance","mi_min_pace","run_duration","run_active_duration","run_avg_hr","max_heartrate","mi_min_max_pace","strava_elev_gain","sleep_start_time","sleep_end_time","sleep_duration","sleep_efficienty","asleep_min","awake_min","time_in_bed","hours_asleep","sleep_start_hour","sleep_end_hour","awake_pct","month","day","week","year","mo_yr","steps_yesterday","steps_7_day_avg","steps_14_day_avg","steps_30_day_avg","steps_100_day_avg","steps_200_day_avg","floors_yesterday","floors7dayAvg","floors14dayAvg","floors30dayAvg","floors100dayAvg","floors200dayAvg","rest_hr_yesterday","rest_hr_7_day_avg","rest_hr_14_day_avg","rest_hr_30_day_avg"
2020-03-20,8541,3,54,42,96,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Friday",2020-03-15,2020,"March 2020",8466,8006.14285714286,8362.64285714286,10854.7333333333,10981.26,NA,3,3.28571428571429,4.78571428571429,12.6666666666667,14.41,18.835,59,55.2857142857143,55.3571428571429,55.0333333333333
2020-03-21,5845,6,53,18,137,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Saturday",2020-03-15,2020,"March 2020",8541,7160.85714285714,8237.35714285714,10757.3666666667,10892.7,NA,3,2.85714285714286,4.71428571428571,11.9333333333333,14.16,18.83,54,55.7142857142857,55.1428571428571,54.9666666666667
2020-03-22,10321,3,56,52,126,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Sunday",2020-03-22,2020,"March 2020",5845,7388,8150.07142857143,10461.7,10818.41,NA,6,3.42857142857143,5.14285714285714,10.9333333333333,14.02,18.84,53,55.2857142857143,54.9285714285714,54.9666666666667
2020-03-23,10678,8,61,54,139,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Monday",2020-03-22,2020,"March 2020",10321,7750.28571428571,8562.71428571429,10363.3666666667,10796.55,NA,3,3.42857142857143,5.07142857142857,10.2333333333333,13.85,18.655,56,55.4285714285714,55.2857142857143,54.9666666666667
2020-03-24,11426,19,68,60,123,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Tuesday",2020-03-22,2020,"March 2020",10678,8573.71428571429,8514.21428571429,10259.5,10819.86,NA,8,4.14285714285714,4.42857142857143,10.3,13.91,18.5,61,56.2857142857143,55.4285714285714,55.1666666666667
2020-03-25,10171,2,59,38,119,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Wednesday",2020-03-22,2020,"March 2020",11426,9181.57142857143,8661.71428571429,10270.9333333333,10826.72,NA,19,6.42857142857143,5.42857142857143,10.6666666666667,14.07,18.415,68,57.8571428571429,56.2142857142857,55.7
2020-03-26,10475,6,59,50,125,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Thursday",2020-03-22,2020,"March 2020",10171,9349.71428571429,8674.92857142857,10235.4,10824.77,NA,2,6.28571428571429,5,10.2,13.86,18.23,59,58.5714285714286,56.7142857142857,55.9333333333333
2020-03-27,8582,3,58,49,99,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Friday",2020-03-22,2020,"March 2020",10475,9636.71428571429,8821.42857142857,10245.9333333333,10828.36,NA,6,6.71428571428571,5,9.76666666666667,13.7,18.145,59,58.5714285714286,56.9285714285714,56.0666666666667
2020-03-28,11197,6,56,71,136,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Saturday",2020-03-22,2020,"March 2020",8582,9642.57142857143,8401.71428571429,10077.5666666667,10759.25,NA,3,6.71428571428571,4.78571428571429,8.73333333333333,13.41,18.12,58,59.1428571428571,57.4285714285714,56.3
2020-03-29,11849,4,56,63,150,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Sunday",2020-03-29,2020,"March 2020",11197,10407.1428571429,8897.57142857143,9950.86666666667,10729.98,NA,6,6.71428571428571,5.07142857142857,7.9,13.26,17.93,56,59.5714285714286,57.4285714285714,56.5333333333333
2020-03-30,8392,0,58,28,104,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Monday",2020-03-29,2020,"March 2020",11849,10625.4285714286,9187.85714285714,9883.83333333333,10805.66,NA,4,6.85714285714286,5.14285714285714,7.86666666666667,13.29,17.73,56,59.5714285714286,57.5,56.5333333333333
2020-03-31,10682,2,64,39,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March","Tuesday",2020-03-29,2020,"March 2020",8392,10298.8571428571,9436.28571428571,9603.96666666667,10797.23,NA,0,5.71428571428571,4.92857142857143,7.03333333333333,13.24,17.535,58,59.1428571428571,57.7142857142857,56.5
2020-04-01,6763,1,58,19,102,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Wednesday",2020-03-29,2020,"April 2020",10682,10192.5714285714,9687.07142857143,9732.5,10834.38,NA,2,3.28571428571429,4.85714285714286,7.03333333333333,13.26,17.335,64,58.5714285714286,58.2142857142857,56.7
2020-04-02,10902,5,61,60,149,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Thursday",2020-03-29,2020,"April 2020",6763,9705.71428571429,9527.71428571429,9409.73333333333,10860.47,NA,1,3.14285714285714,4.71428571428571,6.4,13.24,17.155,58,58.4285714285714,58.5,56.7666666666667
2020-04-03,12972,4,58,57,174,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Friday",2020-03-29,2020,"April 2020",10902,9766.71428571429,9701.71428571429,9285.86666666667,10853.55,NA,5,3,4.85714285714286,5.76666666666667,13.21,17.005,61,58.7142857142857,58.6428571428571,56.9
2020-04-04,10562,3,59,49,120,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Saturday",2020-03-29,2020,"April 2020",12972,10393.8571428571,10018.2142857143,9296.16666666667,10874.47,NA,4,3.14285714285714,4.92857142857143,4.86666666666667,13.16,16.98,58,58.7142857142857,58.9285714285714,57.0333333333333
2020-04-05,10994,4,62,58,132,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Sunday",2020-04-05,2020,"April 2020",10562,10303.1428571429,10355.1428571429,9214.5,10882.05,NA,3,2.71428571428571,4.71428571428571,4.73333333333333,13.14,16.975,59,59.1428571428571,59.3571428571429,57.1
2020-04-06,7135,3,66,33,100,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Monday",2020-04-05,2020,"April 2020",10994,10181,10403.2142857143,9237.8,10901.17,NA,4,2.71428571428571,4.78571428571429,4.73333333333333,13.13,16.805,62,60,59.7857142857143,57.2666666666667
2020-04-07,10711,1,62,42,124,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Tuesday",2020-04-05,2020,"April 2020",7135,10001.4285714286,10150.1428571429,9240.06666666667,10924.35,NA,3,3.14285714285714,4.42857142857143,4.83333333333333,13.05,16.62,66,61.1428571428571,60.1428571428571,57.6
2020-04-08,6239,3,65,32,81,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Wednesday",2020-04-05,2020,"April 2020",10711,10005.5714285714,10099.0714285714,9445.63333333333,10950.78,NA,1,3,3.14285714285714,4.73333333333333,12.94,16.405,62,60.8571428571429,59.7142857142857,57.9666666666667
2020-04-09,10955,5,67,54,125,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Thursday",2020-04-05,2020,"April 2020",6239,9930.71428571429,9818.21428571429,9275.03333333333,10983.89,NA,3,3.28571428571429,3.21428571428571,4.26666666666667,12.93,16.235,65,61.8571428571429,60.1428571428571,58.1666666666667
2020-04-10,11169,3,61,47,131,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Friday",2020-04-05,2020,"April 2020",10955,9938.28571428571,9852.5,9328.16666666667,11057.22,NA,5,3.28571428571429,3.14285714285714,4.26666666666667,12.92,16.06,67,62.7142857142857,60.7142857142857,58.5
2020-04-11,7301,3,65,45,107,94.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Saturday",2020-04-05,2020,"April 2020",11169,9680.71428571429,10037.2857142857,9367.6,11123.26,NA,3,3.14285714285714,3.14285714285714,4.1,12.94,15.945,61,63.1428571428571,60.9285714285714,58.8
2020-04-12,10826,9,65,61,114,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Sunday",2020-04-12,2020,"April 2020",7301,9214.85714285714,9759,9330.16666666667,11088.68,NA,3,3.14285714285714,2.92857142857143,4,12.95,15.945,65,64,61.5714285714286,59.1
2020-04-13,9340,2,63,48,110,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Monday",2020-04-12,2020,"April 2020",10826,9190.85714285714,9685.92857142857,9209.1,11075.41,NA,9,3.85714285714286,3.28571428571429,4.1,12.83,15.89,65,64.4285714285714,62.2142857142857,59.5666666666667
2020-04-14,12991,8,64,81,153,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Tuesday",2020-04-12,2020,"April 2020",9340,9505.85714285714,9753.64285714286,9378.6,11046.11,NA,2,3.71428571428571,3.42857142857143,4.1,12.82,15.71,63,64,62.5714285714286,59.8
2020-04-15,10791,4,70,72,127,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Wednesday",2020-04-12,2020,"April 2020",12991,9831.57142857143,9918.57142857143,9552.13333333333,11105.63,NA,8,4.71428571428571,3.85714285714286,4.26666666666667,12.69,15.595,64,64.2857142857143,62.5714285714286,60.1
2020-04-16,11973,4,65,44,139,92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Thursday",2020-04-12,2020,"April 2020",10791,10481.8571428571,10206.2857142857,9748.03333333333,11093.36,NA,4,4.85714285714286,4.07142857142857,4.3,12.72,15.43,70,65,63.4285714285714,60.6
2020-04-17,11563,8,69,62,125,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Friday",2020-04-12,2020,"April 2020",11973,10627.2857142857,10282.7857142857,9908.1,11088.3,NA,4,4.71428571428571,4,4.33333333333333,12.62,15.305,65,64.7142857142857,63.7142857142857,60.8666666666667
2020-04-18,12647,4,61,69,154,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Saturday",2020-04-12,2020,"April 2020",11563,10683.5714285714,10182.1428571429,9993.73333333333,11071.29,NA,8,5.42857142857143,4.28571428571429,4.5,12.44,15.34,69,65.8571428571429,64.5,61.3666666666667
2020-04-19,10941,2,62,51,134,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Sunday",2020-04-19,2020,"April 2020",12647,11447.2857142857,10331.0714285714,10133.1,11098.02,NA,4,5.57142857142857,4.35714285714286,4.53333333333333,12.2,15.355,61,65.2857142857143,64.6428571428571,61.4333333333333
2020-04-20,4850,5,65,25,89,103.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Monday",2020-04-19,2020,"April 2020",10941,11463.7142857143,10327.2857142857,10213.1,11095.93,NA,2,4.57142857142857,4.21428571428571,4.5,11.99,15.31,62,64.8571428571429,64.6428571428571,61.7
2020-04-21,11472,5,62,45,131,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Tuesday",2020-04-19,2020,"April 2020",4850,10822.2857142857,10164.0714285714,10179.9333333333,11034.73,NA,5,5,4.35714285714286,4.46666666666667,12,15.105,65,65.1428571428571,64.5714285714286,62.1
2020-04-22,10100,2,68,58,119,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Wednesday",2020-04-19,2020,"April 2020",11472,10605.2857142857,10218.4285714286,10218.3,11011.94,NA,5,4.57142857142857,4.64285714285714,4.53333333333333,11.99,14.93,62,64.8571428571429,64.5714285714286,62.3
2020-04-23,5541,2,60,18,98,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Thursday",2020-04-19,2020,"April 2020",10100,10506.5714285714,10494.2142857143,10199.0333333333,10979.32,NA,2,4.28571428571429,4.57142857142857,4.33333333333333,11.75,14.82,68,64.5714285714286,64.7857142857143,62.5333333333333
2020-04-24,11988,3,73,60,199,101.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Friday",2020-04-19,2020,"April 2020",5541,9587.71428571429,10107.5,10002.8666666667,10929.48,NA,2,4,4.35714285714286,3.76666666666667,11.74,14.71,60,63.8571428571429,64.2857142857143,62.2666666666667
2020-04-25,11051,4,63,56,116,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Saturday",2020-04-19,2020,"April 2020",11988,9648.42857142857,10166,10063.4333333333,10944.14,NA,3,3.28571428571429,4.35714285714286,3.8,11.59,14.545,73,64.4285714285714,65.1428571428571,62.7333333333333
2020-04-26,10901,3,60,77,126,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Sunday",2020-04-26,2020,"April 2020",11051,9420.42857142857,10433.8571428571,10082.6333333333,10964.26,NA,4,3.28571428571429,4.42857142857143,3.73333333333333,11.42,14.385,63,64.7142857142857,65,62.8666666666667
2020-04-27,12171,26,75,82,126,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Monday",2020-04-26,2020,"April 2020",10901,9414.71428571429,10439.2142857143,10159.9333333333,10996.78,NA,3,3.42857142857143,4,3.73333333333333,11.29,14.38,60,64.4285714285714,64.6428571428571,62.9333333333333
2020-04-28,9546,4,68,51,120,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Tuesday",2020-04-26,2020,"April 2020",12171,10460.5714285714,10641.4285714286,10192.4,10998.6,NA,26,6.42857142857143,5.71428571428571,4.4,11.44,14.485,75,65.8571428571429,65.5,63.5666666666667
2020-04-29,11701,18,68,66,121,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Wednesday",2020-04-26,2020,"April 2020",9546,10185.4285714286,10395.3571428571,10115.6333333333,10990.4,NA,4,6.28571428571429,5.42857142857143,4.4,11.45,14.3,68,66.7142857142857,65.7857142857143,63.9666666666667
2020-04-30,9606,2,62,44,120,103.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Thursday",2020-04-26,2020,"April 2020",11701,10414.1428571429,10460.3571428571,10225.9333333333,10978.51,NA,18,8.57142857142857,6.42857142857143,5,11.59,14.205,68,66.7142857142857,65.6428571428571,64.3
2020-05-01,11033,1,63,47,144,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Friday",2020-04-26,2020,"May 2020",9606,10994.8571428571,10291.2857142857,10190.0666666667,10922.84,NA,2,8.57142857142857,6.28571428571429,5,11.28,13.985,62,67,65.4285714285714,64.2333333333333
2020-05-02,11869,6,63,60,143,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Saturday",2020-04-26,2020,"May 2020",11033,10858.4285714286,10253.4285714286,10332.4,10949.01,NA,1,8.28571428571429,5.78571428571429,5,11.03,13.785,63,65.5714285714286,65,64.4
2020-05-03,7073,17,65,39,80,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Sunday",2020-05-03,2020,"May 2020",11869,10975.2857142857,10197.8571428571,10364.6333333333,10922.57,NA,6,8.57142857142857,5.92857142857143,5.03333333333333,10.76,13.53,63,65.5714285714286,65.1428571428571,64.4666666666667
2020-05-04,15872,20,64,99,158,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Monday",2020-05-03,2020,"May 2020",7073,10428.4285714286,9921.57142857143,10168,10827.56,NA,17,10.5714285714286,7,5.46666666666667,10.54,13.55,65,66.2857142857143,65.3571428571429,64.7
2020-05-05,11466,3,66,56,122,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Tuesday",2020-05-03,2020,"May 2020",15872,10957.1428571429,10708.8571428571,10345,10895.94,NA,20,9.71428571428571,8.07142857142857,6.03333333333333,10.68,13.605,64,64.7142857142857,65.2857142857143,64.8666666666667
2020-05-06,10830,7,63,58,131,100.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Wednesday",2020-05-03,2020,"May 2020",11466,11231.4285714286,10708.4285714286,10360.7333333333,10923.08,NA,3,9.57142857142857,7.92857142857143,6,10.69,13.445,66,64.4285714285714,65.5714285714286,65
2020-05-07,10150,3,64,47,117,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Thursday",2020-05-03,2020,"May 2020",10830,11107,10760.5714285714,10483.9,10951.61,NA,7,8,8.28571428571429,6.13333333333333,10.54,13.295,63,63.7142857142857,65.2142857142857,64.9
2020-05-08,14708,21,65,73,150,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Friday",2020-05-03,2020,"May 2020",10150,11184.7142857143,11089.7857142857,10465.2,10908.35,NA,3,8.14285714285714,8.35714285714286,6.2,10.28,13.095,64,64,65.5,64.9666666666667
2020-05-09,10428,8,59,67,105,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Saturday",2020-05-03,2020,"May 2020",14708,11709.7142857143,11284.0714285714,10747.5,10914.9,NA,21,11,9.64285714285714,6.8,10.21,13.01,65,64.2857142857143,64.9285714285714,64.9666666666667
2020-05-10,11720,3,55,62,143,96.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Sunday",2020-05-10,2020,"May 2020",10428,11503.8571428571,11239.5714285714,10729.9333333333,10882.72,NA,8,11.2857142857143,9.92857142857143,6.9,10.02,12.865,59,63.7142857142857,64.6428571428571,64.7
2020-05-11,10179,3,62,42,147,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Monday",2020-05-10,2020,"May 2020",11720,12167.7142857143,11298.0714285714,10748.3,10866.88,NA,3,9.28571428571429,9.92857142857143,6.9,9.74,12.8,55,62.2857142857143,64.2857142857143,64.5
2020-05-12,9274,1,62,35,120,94.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Tuesday",2020-05-10,2020,"May 2020",10179,11354.4285714286,11155.7857142857,10844.2333333333,10915.64,NA,3,6.85714285714286,8.28571428571429,6.9,9.76,12.47,62,62,63.3571428571429,64.4
2020-05-13,12092,3,62,44,136,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Wednesday",2020-05-10,2020,"May 2020",9274,11041.2857142857,11136.3571428571,10792.5,10961.79,NA,1,6.57142857142857,8.07142857142857,6.63333333333333,9.72,12.4,62,61.4285714285714,62.9285714285714,64.3
2020-05-14,11487,3,60,28,142,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Thursday",2020-05-10,2020,"May 2020",12092,11221.5714285714,11164.2857142857,10884.2333333333,10950.76,NA,3,6,7,6.66666666666667,9.54,12.405,62,61.2857142857143,62.5,64.2666666666667
2020-05-15,11826,5,64,62,178,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Friday",2020-05-10,2020,"May 2020",11487,11412.5714285714,11298.6428571429,10834.1,10896.37,NA,3,6,7.07142857142857,6.5,9.48,12.235,60,60.7142857142857,62.3571428571429,64.1333333333333
2020-05-16,10047,3,57,33,114,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Saturday",2020-05-10,2020,"May 2020",11826,11000.8571428571,11355.2857142857,10868.6,10884.93,NA,5,3.71428571428571,7.35714285714286,6.53333333333333,9.24,12.07,64,60.5714285714286,62.4285714285714,63.9333333333333
2020-05-17,12812,5,59,41,142,103.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Sunday",2020-05-17,2020,"May 2020",10047,10946.4285714286,11225.1428571429,10804.4,10832.49,NA,3,3,7.14285714285714,6.5,8.95,11.955,57,60.2857142857143,62,63.6666666666667
2020-05-18,6060,1,59,27,103,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Monday",2020-05-17,2020,"May 2020",12812,11102.4285714286,11635.0714285714,10846.0333333333,10829.01,NA,5,3.28571428571429,6.28571428571429,6.4,8.72,11.965,59,60.8571428571429,61.5714285714286,63.3333333333333
2020-05-19,12194,4,64,33,157,98.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Tuesday",2020-05-17,2020,"May 2020",6060,10514,10934.2142857143,10626.4666666667,10817.29,NA,1,3,4.92857142857143,6.3,8.71,11.97,59,60.4285714285714,61.2142857142857,63.2666666666667
2020-05-20,10986,4,60,33,149,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Wednesday",2020-05-17,2020,"May 2020",12194,10931.1428571429,10986.2142857143,10668.2333333333,10835.52,NA,4,3.42857142857143,5,6.36666666666667,8.74,11.99,64,60.7142857142857,61.0714285714286,63.3333333333333
2020-05-21,13021,7,58,46,162,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Thursday",2020-05-17,2020,"May 2020",10986,10773.1428571429,10997.3571428571,10872.7666666667,10811.67,NA,4,3.57142857142857,4.78571428571429,6.33333333333333,8.54,12.01,60,60.4285714285714,60.8571428571429,63.1666666666667
2020-05-22,11205,6,61,56,148,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Friday",2020-05-17,2020,"May 2020",13021,10992.2857142857,11202.4285714286,10924.4,10809.28,NA,7,4.14285714285714,5.07142857142857,6.4,8.35,12.045,58,60.1428571428571,60.4285714285714,63.0333333333333
2020-05-23,11002,5,56,48,140,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Saturday",2020-05-17,2020,"May 2020",11205,10903.5714285714,10952.2142857143,10961.2333333333,10808.41,10909,6,4.28571428571429,4,6.53333333333333,8.35,12.075,61,59.7142857142857,60.1428571428571,62.8
2020-05-24,8381,3,61,26,128,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Sunday",2020-05-24,2020,"May 2020",11002,11040,10993.2142857143,11143.2666666667,10785.08,10888.155,5,4.57142857142857,3.78571428571429,6.63333333333333,8.07,12,56,59.5714285714286,59.9285714285714,62.6666666666667
2020-05-25,10784,4,56,38,134,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Monday",2020-05-24,2020,"May 2020",8381,10407,10754.7142857143,11023.0333333333,10715.32,10872.68,3,4.28571428571429,3.78571428571429,6.63333333333333,7.81,11.89,61,59.8571428571429,60.3571428571429,62.2666666666667
2020-05-26,10231,3,65,28,143,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Tuesday",2020-05-24,2020,"May 2020",10784,11081.8571428571,10797.9285714286,11014.1333333333,10711.37,10858.47,4,4.71428571428571,3.85714285714286,6.63333333333333,7.85,11.795,56,59.4285714285714,59.9285714285714,62.0333333333333
2020-05-27,12461,4,66,39,153,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Wednesday",2020-05-24,2020,"May 2020",10231,10801.4285714286,10866.2857142857,10991.8,10698.6,10879.855,3,4.57142857142857,4,6.63333333333333,7.82,11.795,65,59.5714285714286,60.1428571428571,62.2
2020-05-28,11977,3,66,46,170,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Thursday",2020-05-24,2020,"May 2020",12461,11012.1428571429,10892.6428571429,11001.4666666667,10687.35,10906.215,4,4.57142857142857,4.07142857142857,5.9,7.65,11.8,66,60.4285714285714,60.4285714285714,61.9
2020-05-29,10404,9,69,27,178,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Friday",2020-05-24,2020,"May 2020",11977,10863,10927.6428571429,11082.5,10606.71,10891.12,3,4,4.07142857142857,5.86666666666667,7.48,11.66,66,61.5714285714286,60.8571428571429,61.8333333333333
